price,bed,bath,sqft_living,sqft_total,floors,condition,sqft_basement,yr_built,yr_renovated,city
672000.0,3.0,2.5,2620,21587,2.0,3,0,1992,0,Redmond
482000.0,3.0,2.25,1710,21485,2.0,3,0,1989,0,Sammamish
210000.0,3.0,1.0,1080,21043,1.0,3,0,1942,1,Seattle
615000.0,3.0,1.75,2350,20820,1.0,4,1,1978,1,Sammamish
260000.0,3.0,1.5,1270,20700,1.0,2,1,1948,0,Lake Forest Park
280000.0,3.0,1.0,1330,20562,1.5,3,0,1959,1,North Bend
930000.0,3.0,2.5,3100,20553,1.0,3,0,1954,1,Shoreline
1100000.0,3.0,2.5,2200,20000,1.0,3,1,1952,1,Bellevue
254600.0,3.0,2.0,1470,20000,1.0,4,0,1968,0,Auburn
287200.0,3.0,3.0,1850,19966,1.0,4,1,1992,0,Maple Valley
310000.0,3.0,1.0,1430,19901,1.5,4,0,1927,0,Kenmore
408900.0,3.0,1.75,2930,19876,1.0,3,1,1993,0,Woodinville
309487.5,3.0,2.5,2260,19821,2.0,3,0,1994,0,Renton
515000.0,3.0,2.5,3370,19585,2.0,3,1,1951,1,Shoreline
410000.0,3.0,2.25,1450,19206,2.0,3,0,1989,0,Sammamish
249000.0,3.0,1.0,1000,19204,1.0,3,0,1968,1,Kent
165000.0,3.0,1.0,1150,19200,1.0,4,0,1908,0,Auburn
510000.0,3.0,1.75,1600,19200,1.0,4,0,1967,0,Kirkland
425000.0,3.0,1.5,1300,19163,1.0,3,0,1964,1,Redmond
280000.0,3.0,3.0,3910,19023,2.0,3,0,1985,0,Carnation
1600000.0,3.0,3.25,3790,19000,2.0,3,0,1985,0,Seattle
410000.0,3.0,1.0,2710,19000,2.0,4,0,1950,1,Burien
396500.0,3.0,2.5,2590,18980,1.0,4,0,1976,1,Kent
950000.0,3.0,3.25,3050,18892,1.0,4,1,1962,0,Des Moines
1150000.0,3.0,2.0,2110,18815,2.0,5,0,1979,0,Sammamish
1700000.0,3.0,2.75,2810,18731,2.0,4,0,1974,0,Redmond
180000.0,3.0,1.0,1000,18513,1.0,3,0,1940,1,Seattle
285000.0,3.0,1.75,2880,18296,1.0,3,1,1958,1,Tukwila
218000.0,3.0,1.0,880,18205,1.0,4,0,1945,0,Seattle
261350.0,3.0,1.75,1390,18200,1.0,4,0,1962,0,Federal Way
308000.0,3.0,1.0,1640,18144,1.5,3,0,1942,1,Seattle
540000.0,3.0,2.75,2750,18029,1.0,5,1,1978,0,Bellevue
795000.0,3.0,2.0,2420,17859,1.0,5,1,1979,0,Kirkland
2110000.0,3.0,2.25,3230,17833,2.0,4,0,1973,0,Bellevue
0.0,3.0,4.5,5230,17826,2.0,3,1,2005,0,Mercer Island
695000.0,3.0,2.5,4560,17622,2.0,4,1,1986,0,Sammamish
437000.0,3.0,1.75,2220,17568,1.0,4,0,1967,0,Woodinville
2367000.0,3.0,2.25,3530,17450,1.0,3,1,1930,1,Mercer Island
545000.0,3.0,2.5,2760,17377,2.0,3,0,2002,0,Renton
314500.0,3.0,1.75,1700,17355,1.0,3,1,1978,0,Maple Valley
139000.0,3.0,1.0,1100,17334,1.0,3,0,1978,0,Auburn
254000.0,3.0,1.5,1770,17208,1.0,3,1,1959,1,Bellevue
450000.0,3.0,2.5,2910,17172,2.0,3,0,1989,0,Federal Way
440000.0,3.0,1.75,2030,17100,1.0,4,0,1953,1,Burien
314950.0,3.0,1.0,1040,16986,1.0,4,0,1968,0,Renton
645000.0,3.0,2.75,1850,16960,1.0,4,0,1953,1,Seattle
410000.0,3.0,2.25,2200,16921,2.0,3,0,1987,1,Maple Valley
370000.0,3.0,1.75,1570,16817,2.0,3,0,1982,0,North Bend
988500.0,3.0,2.75,2015,16807,2.0,3,0,2007,0,Burien
1150000.0,3.0,1.5,2170,16600,1.0,3,1,1979,1,Redmond
390000.0,3.0,1.75,1180,16552,1.0,4,0,1967,0,Woodinville
237333.333333,3.0,2.75,2340,16500,1.0,4,1,1972,0,Sammamish
239000.0,3.0,1.75,1340,16480,1.0,4,0,1968,0,Kent
623000.0,3.0,1.75,2050,16313,1.0,2,0,1973,0,Mercer Island
350000.0,3.0,2.25,1780,16290,2.0,4,0,1987,0,Renton
335000.0,3.0,2.25,1580,16215,1.0,4,0,1978,1,Fall City
688000.0,3.0,3.0,3450,16200,2.0,3,0,1983,1,Sammamish
625000.0,3.0,1.75,2210,16200,1.0,3,1,1958,1,Bellevue
230000.0,3.0,1.0,1390,16000,1.0,4,0,1960,1,Algona
290000.0,3.0,1.5,1950,15954,1.0,4,0,1959,0,Federal Way
200000.0,3.0,1.5,2060,15837,1.5,3,0,1903,1,Renton
282000.0,3.0,2.5,1680,15711,1.0,3,1,1994,0,Kent
545000.0,3.0,2.5,2180,15693,1.0,4,1,1979,0,Sammamish
275000.0,3.0,1.75,1860,15681,1.0,4,0,1971,0,Federal Way
405000.0,3.0,1.0,1330,15678,1.0,3,1,1984,0,Sammamish
275000.0,3.0,2.5,1480,15639,2.0,3,0,1987,1,North Bend
235000.0,3.0,1.0,1250,15603,1.0,4,0,1959,0,Renton
220000.0,3.0,1.5,1660,15600,2.0,3,0,1981,1,Auburn
124740.0,3.0,1.0,1340,15600,1.0,4,0,1978,1,Kent
380000.0,3.0,2.25,1860,15559,2.0,4,0,1963,0,Enumclaw
472500.0,3.0,2.0,1750,15500,1.0,3,1,1982,0,Sammamish
289987.5,3.0,1.75,1570,15330,1.0,3,1,1956,1,Burien
362300.0,3.0,2.5,2430,15264,2.0,3,0,1997,0,Kent
538250.0,3.0,2.25,2590,15229,2.0,3,0,1984,0,Des Moines
429000.0,3.0,2.5,1920,15124,2.0,3,0,1995,0,North Bend
290000.0,3.0,1.75,1520,15090,1.0,4,0,1968,0,Maple Valley
453000.0,3.0,2.0,1660,15050,1.0,3,1,1983,1,Kirkland
249950.0,3.0,2.0,1550,15040,1.0,4,0,1958,1,Renton
345000.0,3.0,2.0,1610,15005,1.0,4,0,1986,0,Carnation
345000.0,3.0,2.25,2120,15003,2.0,3,0,1984,0,Renton
560000.0,3.0,2.25,2070,15002,1.5,3,0,1955,1,Lake Forest Park
383000.0,3.0,2.25,2090,15000,1.0,3,0,1961,1,North Bend
232000.0,3.0,1.5,1460,15000,1.0,3,0,1966,1,Auburn
432000.0,3.0,2.75,2200,14925,1.0,3,1,1982,0,Redmond
332000.0,3.0,2.25,2120,14915,1.0,3,1,1979,1,Auburn
588500.0,3.0,1.75,2330,14892,1.0,3,1,1980,0,Sammamish
260000.0,3.0,2.5,1420,14850,1.0,4,1,1963,0,Kent
264000.0,3.0,1.5,1470,14821,1.0,4,0,1958,1,Kent
470000.0,3.0,1.75,2290,14800,1.0,3,1,1965,1,Lake Forest Park
775000.0,3.0,2.75,2850,14800,1.0,4,1,1976,1,Bellevue
599000.0,3.0,2.0,2560,14680,1.0,3,1,1987,1,Redmond
1230000.0,3.0,1.75,2200,14630,1.5,3,0,1948,1,Bellevue
762400.0,3.0,1.75,2430,14607,1.0,3,1,1949,1,Mercer Island
370000.0,3.0,1.5,2380,14500,1.0,4,1,1961,1,Kenmore
405000.0,3.0,2.0,1240,14404,1.0,3,0,1988,1,Redmond
212500.0,3.0,1.0,920,14400,1.0,4,0,1977,0,Auburn
362000.0,3.0,2.25,1640,14374,1.0,4,1,1963,0,Burien
502000.0,3.0,2.0,1300,14350,1.0,3,0,1955,1,Bellevue
387500.0,3.0,1.0,1560,14333,1.0,4,0,1953,1,Normandy Park
350000.0,3.0,2.5,2010,14298,2.0,3,0,1977,1,Vashon
455000.0,3.0,1.75,1180,14292,1.0,3,0,1981,1,North Bend
624800.0,3.0,2.0,2250,14274,1.0,4,1,1964,0,Mercer Island
466800.0,3.0,2.5,1480,14250,2.0,3,0,1996,0,Kirkland
322500.0,3.0,2.0,1350,14200,1.0,3,0,1989,0,Duvall
245000.0,3.0,2.75,1300,14197,1.0,3,1,1996,0,Kent
979000.0,3.0,1.5,1700,14133,1.0,4,0,1954,1,Bellevue
352500.0,3.0,2.25,1410,14110,1.0,3,1,1987,1,Snoqualmie
379880.0,3.0,2.5,1650,14054,1.0,4,1,1986,0,Issaquah
760000.0,3.0,2.5,1980,13964,1.0,5,0,1959,0,Mercer Island
299000.0,3.0,1.75,1180,13927,1.0,5,0,1962,0,Renton
292285.714286,3.0,1.75,1890,13860,1.0,5,0,1966,0,Kent
272000.0,3.0,2.5,1650,13816,2.0,3,0,1998,1,Carnation
1131000.0,3.0,2.25,2790,13791,1.0,3,0,2006,0,Normandy Park
450000.0,3.0,1.75,1400,13775,1.0,3,0,1963,1,Kenmore
479000.0,3.0,1.0,1340,13750,1.0,4,0,1955,1,Bellevue
645000.0,3.0,2.5,1740,13750,2.0,4,0,1975,0,Bellevue
810000.0,3.0,1.75,1980,13503,1.0,4,1,1952,0,Bellevue
0.0,3.0,2.5,2880,13500,1.0,5,1,1950,0,Clyde Hill
450000.0,3.0,1.75,1640,13500,1.0,3,1,1940,1,Seattle
270000.0,3.0,1.0,1500,13500,1.0,4,0,1968,0,Renton
305000.0,3.0,1.0,950,13475,1.0,3,0,1950,1,Shoreline
715000.0,3.0,2.5,2550,13458,2.0,3,0,1990,1,Bellevue
435000.0,3.0,2.5,2530,13446,2.0,3,0,1993,0,Duvall
383000.0,3.0,1.75,1500,13430,1.0,3,0,1977,1,Woodinville
610000.0,3.0,2.0,2300,13418,1.0,3,1,1955,1,Bellevue
819000.0,3.0,2.75,3176,13391,2.0,4,1,1985,0,Federal Way
560000.0,3.0,2.0,1860,13374,1.0,3,0,1985,0,Issaquah
1901000.0,3.0,2.5,2660,13367,2.0,3,0,1992,0,Yarrow Point
314500.0,3.0,2.0,2050,13303,1.0,3,0,1993,0,Federal Way
850830.0,3.0,2.5,2070,13241,1.5,5,1,1910,0,Seattle
425000.0,3.0,2.5,2670,13218,1.0,4,0,1988,0,Kent
327000.0,3.0,1.5,1320,13200,1.0,3,0,1970,1,Renton
225000.0,3.0,1.75,1330,13102,1.0,3,0,1968,1,Federal Way
403000.0,3.0,2.0,1960,13100,1.0,5,1,1957,0,Normandy Park
165000.0,3.0,1.0,1200,13100,1.0,3,0,1943,1,Tukwila
802000.0,3.0,2.5,2580,13096,2.0,3,0,1986,0,Redmond
1030000.0,3.0,4.0,3880,13095,2.0,3,1,2009,0,Kirkland
325000.0,3.0,1.75,1780,13095,1.0,4,0,1983,0,Kent
340000.0,3.0,2.25,2120,13090,1.0,3,0,1997,0,Auburn
175000.0,3.0,1.75,1230,13056,1.0,4,0,1962,0,Auburn
375000.0,3.0,2.5,1830,13042,2.0,3,0,1990,1,Maple Valley
300000.0,3.0,1.0,1220,13000,1.0,4,0,1955,1,Shoreline
235000.0,3.0,1.0,1590,13000,1.5,3,0,1944,0,Burien
438000.0,3.0,1.75,1650,12940,1.0,4,0,1961,1,Kenmore
537000.0,3.0,2.5,1550,12920,2.0,5,0,1999,0,Kirkland
260000.0,3.0,1.75,1440,12888,1.0,3,1,1958,1,Tukwila
497333.333333,3.0,1.75,1760,12874,1.0,4,1,1967,0,Bellevue
1014250.0,3.0,1.0,1640,12855,1.5,5,1,1920,0,Bellevue
1600000.0,3.0,2.5,3160,12824,1.0,4,1,1966,0,Bellevue
319000.0,3.0,1.0,1390,12823,1.0,4,0,1968,0,Woodinville
389800.0,3.0,1.75,1880,12821,1.0,3,0,1959,1,Lake Forest Park
450000.0,3.0,2.5,1990,12793,2.0,3,0,1993,0,Kenmore
1500000.0,3.0,1.75,2430,12757,1.0,4,1,1952,0,Bellevue
499950.0,3.0,2.5,2370,12753,2.0,3,0,2001,0,Duvall
405000.0,3.0,2.5,3170,12750,2.0,3,1,1995,0,Federal Way
337000.0,3.0,1.75,1310,12750,1.0,3,0,1993,0,Renton
430000.0,3.0,1.75,1300,12731,1.0,3,0,1981,1,Sammamish
560000.0,3.0,2.5,2070,12708,2.0,3,0,1996,0,Newcastle
875000.0,3.0,1.5,1820,12686,1.0,4,0,1952,0,Bellevue
399500.0,3.0,1.75,2420,12676,2.0,3,0,1911,1,North Bend
470000.0,3.0,2.0,1800,12669,1.0,3,0,1956,1,Kirkland
340000.0,3.0,1.75,2190,12626,2.0,4,0,1978,1,Kent
900000.0,3.0,2.5,3180,12600,2.0,4,0,1978,1,Sammamish
415000.0,3.0,1.75,1910,12596,1.0,3,1,1977,1,Woodinville
625000.0,3.0,1.75,2060,12558,1.0,4,1,1984,0,Redmond
835000.0,3.0,3.0,2790,12523,2.0,4,1,1977,0,Des Moines
243069.230769,3.0,1.0,1130,12519,1.0,3,0,1958,1,Renton
876650.0,3.0,3.25,2170,12508,1.5,5,1,1928,1,Mercer Island
315000.0,3.0,1.5,1750,12500,1.0,3,1,1954,1,Fall City
358000.0,3.0,1.5,2450,12497,1.0,4,0,1967,0,Snoqualmie
315368.7,3.0,2.5,3080,12476,2.0,3,0,1990,1,Maple Valley
560000.0,3.0,2.5,1960,12476,2.0,4,0,1989,0,Newcastle
396450.0,3.0,1.75,1540,12446,1.0,5,0,1967,0,Issaquah
936000.0,3.0,1.75,2960,12420,1.0,4,1,1952,0,Seattle
253500.0,3.0,1.0,1640,12384,1.0,4,1,1954,1,Federal Way
356000.0,3.0,3.5,2100,12384,2.0,3,0,1980,0,Tukwila
314500.0,3.0,1.75,1870,12381,1.0,4,0,1957,1,Federal Way
326500.0,3.0,1.0,1810,12375,2.0,3,0,1970,1,Woodinville
259500.0,3.0,1.75,1650,12349,1.0,3,0,1957,1,SeaTac
499000.0,3.0,1.75,1750,12325,1.0,4,1,1968,0,Redmond
372500.0,3.0,1.5,1180,12324,1.0,3,1,1981,1,Sammamish
839000.0,3.0,1.0,1230,12305,1.0,3,0,1955,1,Bellevue
339950.0,3.0,2.25,1630,12295,2.0,4,0,1985,0,Renton
305000.0,3.0,1.75,1610,12247,1.0,3,0,1981,1,Renton
365000.0,3.0,1.5,1300,12240,1.0,3,0,1963,1,Kenmore
495000.0,3.0,2.0,2950,12196,2.0,4,1,1918,1,Burien
305000.0,3.0,1.5,1800,12196,1.0,4,0,1966,0,Federal Way
744000.0,3.0,2.5,2670,12187,2.0,3,0,1986,0,Redmond
475000.0,3.0,2.25,1580,12177,1.0,3,1,1981,1,Sammamish
416000.0,3.0,1.0,1110,12150,1.0,4,0,1957,1,Bellevue
479900.0,3.0,2.0,1980,12150,1.0,3,0,1994,0,Kent
535000.0,3.0,1.75,2330,12141,1.0,3,1,1983,1,Woodinville
605000.0,3.0,2.25,2080,12134,1.0,4,1,1973,0,Redmond
1170000.0,3.0,2.75,2890,12130,2.0,4,1,1987,0,Kirkland
562100.0,3.0,2.25,2090,12112,2.0,3,0,1983,1,Redmond
860000.0,3.0,2.25,3060,12095,2.0,3,0,1983,1,Bellevue
695000.0,3.0,2.75,2590,12063,2.0,3,0,1993,0,Bellevue
693000.0,3.0,2.5,2460,12028,2.0,3,0,1996,0,Redmond
243000.0,3.0,1.75,1790,12000,1.0,3,1,1960,1,Des Moines
815000.0,3.0,2.0,2270,11989,1.0,4,0,1968,0,Mercer Island
525000.0,3.0,2.5,2970,11985,1.0,3,1,1995,0,Sammamish
224000.0,3.0,1.75,1500,11968,1.0,3,0,2014,0,Black Diamond
825500.0,3.0,2.5,2780,11964,2.0,3,0,2009,0,Kirkland
342000.0,3.0,2.0,1930,11947,1.0,4,0,1966,0,Kent
267500.0,3.0,1.75,1590,11914,1.0,3,1,1957,1,SeaTac
160000.0,3.0,1.0,860,11900,1.0,4,0,1963,0,Kent
397990.0,3.0,1.0,1180,11862,1.0,4,0,1948,0,Seattle
655275.0,3.0,1.75,2050,11856,1.0,3,1,1962,1,Bellevue
800000.0,3.0,2.25,2380,11824,1.0,4,1,1972,0,Mercer Island
325000.0,3.0,2.0,1350,11805,1.0,3,0,1986,0,Duvall
346500.0,3.0,1.0,1150,11802,1.0,4,0,1932,1,Seattle
280000.0,3.0,1.75,1630,11800,1.0,4,0,1971,0,North Bend
495000.0,3.0,1.75,1440,11787,1.0,3,0,1983,1,Sammamish
367500.0,3.0,1.0,1660,11783,1.0,4,1,1978,1,Woodinville
305000.0,3.0,1.0,1160,11776,1.0,3,0,1968,1,Woodinville
575000.0,3.0,1.75,1580,11750,1.0,4,1,1951,1,Seattle
190000.0,3.0,2.25,1590,11745,1.0,3,1,1978,0,Auburn
450000.0,3.0,1.5,2330,11740,1.0,3,1,1954,1,Lake Forest Park
2400000.0,3.0,2.25,3000,11665,1.5,3,0,2001,0,Sammamish
320000.0,3.0,1.75,2220,11646,1.0,3,1,1950,1,Kenmore
359950.0,3.0,2.25,1940,11612,1.0,4,1,1981,0,Seattle
571986.111111,3.0,2.5,3720,11610,2.0,3,0,1982,0,Sammamish
246500.0,3.0,1.5,1270,11600,1.0,4,0,1964,0,Kent
475000.0,3.0,2.0,1230,11502,1.0,4,0,1984,0,Redmond
385000.0,3.0,2.25,1710,11500,1.0,3,1,1978,0,Kenmore
225000.0,3.0,2.0,1700,11475,1.0,5,1,1945,0,Burien
645000.0,3.0,1.75,2270,11472,1.0,4,1,1956,0,Seattle
232603.0,3.0,1.75,1750,11461,2.0,4,0,1976,1,Auburn
490600.0,3.0,2.5,3316,11447,2.0,3,0,1986,0,Federal Way
366000.0,3.0,1.75,1840,11440,1.0,4,1,1977,0,Renton
400000.0,3.0,2.0,1230,11413,1.0,3,1,1984,0,Sammamish
317000.0,3.0,2.0,1760,11410,1.0,5,1,1977,0,Renton
381000.0,3.0,1.5,1460,11407,1.0,3,0,1954,1,Lake Forest Park
374500.0,3.0,2.25,1400,11400,2.0,3,0,1984,0,Kenmore
12899000.0,3.0,2.5,2190,11394,1.0,3,1,1956,1,Seattle
342500.0,3.0,2.0,2080,11375,1.0,3,0,2002,0,Enumclaw
287000.0,3.0,2.0,1300,11374,1.5,5,0,1933,0,SeaTac
465000.0,3.0,1.5,2020,11358,1.0,4,1,1956,0,Kirkland
491300.0,3.0,1.75,1750,11340,1.0,4,1,1987,0,Sammamish
228944.444444,3.0,1.75,1730,11325,1.0,5,0,1972,0,Kent
479000.0,3.0,2.25,2110,11319,2.0,4,0,1978,1,Woodinville
330000.0,3.0,2.5,1680,11312,1.0,3,1,1959,1,Seattle
400000.0,3.0,2.0,2260,11305,1.0,3,1,1986,0,Renton
400000.0,3.0,2.25,2140,11266,2.0,3,0,1986,0,Duvall
290000.0,3.0,1.0,1440,11250,1.0,3,0,1967,1,Renton
743000.0,3.0,1.75,2110,11250,1.0,4,0,1961,1,Mercer Island
248400.0,3.0,1.75,1880,11249,1.0,3,1,1985,0,Auburn
350000.0,3.0,1.0,1010,11244,1.0,4,0,1947,1,Shoreline
330000.0,3.0,2.25,1860,11227,2.0,3,0,1995,0,Maple Valley
450000.0,3.0,1.75,1610,11200,1.0,3,0,1955,1,Kirkland
385000.0,3.0,1.75,2310,11200,1.0,4,1,1978,1,Kent
345000.0,3.0,1.5,1240,11200,1.0,4,0,1954,1,Bellevue
306000.0,3.0,2.5,1680,11193,2.0,3,0,1984,0,Renton
840000.0,3.0,2.0,2783,11177,2.0,3,0,1910,1,Seattle
401000.0,3.0,2.0,1240,11172,1.0,3,1,1984,0,Sammamish
640000.0,3.0,2.5,2370,11172,2.0,3,0,1993,0,Newcastle
557500.0,3.0,1.75,1900,11165,1.0,4,0,1959,0,Bellevue
430000.0,3.0,2.75,2550,11160,2.0,3,0,1994,0,Shoreline
310000.0,3.0,2.0,1350,11150,1.0,3,1,1995,0,North Bend
209950.0,3.0,1.5,1380,11130,1.0,3,0,1960,1,Federal Way
390000.0,3.0,1.0,1240,11108,1.0,4,0,1952,0,Normandy Park
235000.0,3.0,1.0,1170,11100,1.0,4,0,1968,0,Renton
280000.0,3.0,2.25,1970,11088,1.0,4,1,1967,0,Lake Forest Park
475580.0,3.0,1.75,1520,11085,1.0,3,0,1983,1,Sammamish
206135.0,3.0,1.0,1340,11070,1.0,4,0,1978,1,Kent
685000.0,3.0,3.25,2030,11070,2.0,4,0,1980,0,Redmond
352000.0,3.0,2.25,1640,11050,1.0,4,0,1972,0,Renton
580000.0,3.0,2.5,2200,11000,2.0,3,0,1978,0,Bellevue
459900.0,3.0,1.75,2580,11000,1.0,4,1,1951,1,Bellevue
119500.0,3.0,1.0,1170,11000,1.0,2,0,1980,0,Duvall
657500.0,3.0,2.0,2320,10960,1.0,3,1,1956,1,Bellevue
270000.0,3.0,1.75,1390,10905,1.0,3,1,1957,1,Seattle
737500.0,3.0,1.75,2320,10900,2.0,3,0,1935,1,Seattle
267000.0,3.0,1.0,1740,10875,1.0,4,1,1962,0,Tukwila
285000.0,3.0,2.5,2090,10834,1.0,4,1,1987,0,Federal Way
297950.0,3.0,2.0,1240,10800,1.0,3,0,1967,1,Renton
368000.0,3.0,1.75,1710,10800,1.0,4,0,1958,1,Kenmore
500000.0,3.0,1.75,1540,10800,1.0,5,1,1947,0,Mercer Island
390000.0,3.0,2.5,2240,10800,2.0,3,0,1996,0,Kenmore
554000.0,3.0,1.75,1760,10780,1.0,3,0,1977,1,Bellevue
749950.0,3.0,2.5,2770,10773,2.0,3,0,1992,0,Bellevue
226500.0,3.0,1.75,1640,10762,1.0,3,1,1988,1,Covington
605000.0,3.0,2.25,2010,10760,2.0,3,0,1985,0,Redmond
320000.0,3.0,2.0,1880,10758,1.0,5,1,1952,1,Renton
519000.0,3.0,2.75,2020,10744,1.0,5,1,1954,0,Normandy Park
491950.0,3.0,2.25,2090,10733,1.0,3,1,1958,1,Seattle
400000.0,3.0,1.75,1530,10731,1.0,3,0,1986,0,Kenmore
348500.0,3.0,1.5,1360,10726,1.0,4,0,1966,0,Renton
310000.0,3.0,1.75,1840,10723,1.0,4,1,1974,0,Renton
284950.0,3.0,1.0,990,10723,1.0,5,0,1960,0,Renton
317061.875,3.0,1.75,1280,10716,1.0,4,0,1969,0,Renton
280000.0,3.0,1.0,1090,10710,1.0,4,0,1962,0,Renton
505000.0,3.0,1.75,1640,10695,1.0,3,0,1975,0,Kirkland
237000.0,3.0,1.0,1130,10650,1.0,3,0,1954,1,SeaTac
240500.0,3.0,1.75,1460,10584,1.0,3,1,1997,0,Seattle
750000.0,3.0,1.75,2240,10578,2.0,5,1,1923,0,Seattle
320000.0,3.0,1.0,1120,10576,1.0,4,0,1969,0,Woodinville
190000.0,3.0,1.0,910,10575,1.0,4,0,1968,0,Federal Way
385000.0,3.0,1.75,1180,10541,1.0,4,1,1981,0,Sammamish
830000.0,3.0,3.0,2080,10521,1.5,3,0,2004,1,Kirkland
1027000.0,3.0,2.5,2430,10500,2.0,3,0,1989,0,Bellevue
132500.0,3.0,1.0,1080,10500,1.0,3,0,1967,1,Auburn
675000.0,3.0,1.75,1680,10500,1.0,4,0,1959,0,Bellevue
332500.0,3.0,2.25,1800,10500,2.0,3,0,1995,0,Maple Valley
320000.0,3.0,2.0,1110,10500,1.0,5,0,1978,0,North Bend
657500.0,3.0,2.5,2670,10496,2.0,3,0,1989,0,Sammamish
780000.0,3.0,1.75,2340,10495,1.0,4,0,1967,0,Mercer Island
645325.0,3.0,2.5,2670,10481,2.0,3,0,2003,0,Kirkland
1150000.0,3.0,2.5,2850,10474,1.0,4,1,1954,1,Bellevue
464500.0,3.0,1.75,1150,10466,1.0,5,0,1959,0,Bellevue
303500.0,3.0,1.5,1060,10464,1.0,4,0,1973,0,Kirkland
407500.0,3.0,2.5,1930,10460,2.0,3,0,1996,0,Renton
460000.0,3.0,2.25,2350,10450,1.0,3,1,1977,1,Kenmore
399950.0,3.0,2.5,2570,10431,2.0,3,0,1989,0,Kent
342000.0,3.0,1.75,1780,10409,1.0,3,1,1981,1,Renton
250000.0,3.0,1.75,1140,10400,1.0,4,0,1983,0,Milton
300000.0,3.0,2.25,1780,10395,1.0,3,0,1967,1,Renton
250000.0,3.0,2.5,1510,10384,1.0,2,1,1976,0,Woodinville
215000.0,3.0,1.0,1160,10384,1.0,4,0,1969,0,Maple Valley
489000.0,3.0,3.0,3700,10375,2.0,3,0,1982,0,SeaTac
665000.0,3.0,2.5,2190,10370,2.0,3,0,1987,1,Sammamish
354000.0,3.0,1.0,940,10368,1.0,3,0,1965,1,Redmond
525000.0,3.0,2.75,2100,10362,2.0,3,1,1998,1,Snoqualmie Pass
250000.0,3.0,1.0,1230,10350,1.0,4,0,1957,1,Renton
465750.0,3.0,1.5,1260,10350,1.0,3,0,1959,1,Bellevue
749000.0,3.0,2.5,2670,10338,2.0,3,0,1987,1,Bellevue
455500.0,3.0,2.0,1460,10311,1.0,4,0,1975,0,Redmond
400000.0,3.0,1.0,1630,10304,1.0,5,0,1953,0,Shoreline
1075000.0,3.0,2.5,3280,10302,1.0,3,1,1970,1,Seattle
442500.0,3.0,1.75,1600,10280,1.0,3,1,1977,1,Kirkland
275000.0,3.0,1.5,1180,10277,1.0,3,0,1983,1,North Bend
490000.0,3.0,2.0,2220,10275,2.0,3,1,1980,0,Issaquah
268000.0,3.0,1.75,1970,10270,1.0,4,0,1966,0,Kent
675000.0,3.0,2.25,1990,10260,2.0,4,0,1987,0,Redmond
554950.0,3.0,2.5,2950,10254,2.0,3,0,2006,0,Renton
390000.0,3.0,2.25,1600,10240,1.0,3,1,1979,1,Kirkland
325000.0,3.0,1.75,2180,10230,1.0,4,1,1961,1,Seattle
417000.0,3.0,1.5,1340,10224,1.0,4,0,1956,0,Bellevue
425000.0,3.0,2.25,1790,10209,1.0,3,1,1967,1,Woodinville
770000.0,3.0,2.25,2910,10204,2.0,3,0,1990,1,Redmond
442500.0,3.0,1.75,1800,10200,1.0,3,0,1967,1,Renton
305495.0,3.0,1.75,2110,10200,2.0,4,0,1966,0,Renton
560000.0,3.0,1.75,2000,10182,1.0,5,1,1963,0,Kirkland
336000.0,3.0,2.25,2760,10160,1.0,3,0,1969,1,Renton
600000.0,3.0,2.5,2260,10153,2.0,3,0,1987,1,Sammamish
350000.0,3.0,1.75,1660,10150,1.5,3,0,1957,1,Shoreline
566000.0,3.0,2.25,1660,10140,1.0,4,1,1980,0,Redmond
970500.0,3.0,2.75,2470,10125,2.0,3,0,1960,1,Mercer Island
168500.0,3.0,1.0,1100,10125,1.0,3,0,1969,1,Covington
0.0,3.0,1.75,1490,10125,1.0,4,0,1962,0,Federal Way
253000.0,3.0,1.75,1250,10122,1.0,3,0,1994,0,Black Diamond
210614.285714,3.0,2.5,2210,10119,1.0,4,1,1966,0,Kent
640000.0,3.0,2.25,1980,10115,1.0,3,0,1959,1,Bellevue
535000.0,3.0,2.5,1850,10109,2.0,3,0,1991,0,Kirkland
852500.0,3.0,2.5,2630,10100,1.0,4,1,1967,0,Bellevue
625000.0,3.0,2.5,2600,10092,1.0,3,0,1984,0,Sammamish
542500.0,3.0,2.5,2040,10086,2.0,3,0,1987,1,Redmond
642000.0,3.0,2.5,2670,10082,1.0,3,0,1987,1,Sammamish
750000.0,3.0,3.5,3390,10078,2.0,3,1,2012,1,Newcastle
300000.0,3.0,2.0,1050,10072,1.0,3,0,1986,0,Duvall
480000.0,3.0,2.0,1470,10052,1.0,4,0,1956,0,Seattle
335000.0,3.0,1.0,1060,10050,1.0,4,0,1967,0,Kenmore
486445.833333,3.0,1.75,1880,10032,1.0,4,0,1984,0,Bellevue
284000.0,3.0,1.5,1500,10018,1.0,4,0,1957,1,Renton
400000.0,3.0,1.0,1430,10005,1.5,4,0,1950,1,Seattle
475300.0,3.0,1.0,2110,10005,1.0,5,1,1924,1,Kirkland
405000.0,3.0,1.0,1460,10000,1.5,3,0,2002,0,Sammamish
402000.0,3.0,2.5,2700,9994,1.0,4,1,1959,0,Des Moines
686000.0,3.0,1.5,1840,9990,2.0,5,0,1961,0,Seattle
540833.333333,3.0,2.0,1640,9972,1.0,4,0,1977,0,Sammamish
565000.0,3.0,2.75,2390,9966,1.0,5,1,1977,0,Bellevue
